pid,trackName,physics_score_1_10,intensity_density_J_per_km,distance_km,elevation_gain_m_smoothed,W_grav_J,W_roll_J,kinetic_factor,si_p90,si_mean,si_max,si_global,difficulty_groopy,difficulty_technical,gpx_path
2727,אלכסנדר מזרח ומערב,3.520433470573746,36949.40377844802,34.410271583103324,577.6,481467.2884,573664.1326947483,1.3770631375179438,1.3770631375179438,1.2139676481422133,80.18217352668611,248.11319603448905,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2727.gpx
2726,נען תל גזר פדיה מזכרת בתיה,2.231653493683261,31898.37904593192,33.539807321844556,267.14,222678.62088499998,559152.3575037038,1.515127057635823,1.515127057635823,1.2430831884759257,8.86346203768996,1527.1895315903664,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2726.gpx
2725,בנימינה עקב צור ותנינים,3.2565558682610174,35915.206848375834,21.9097052428181,242.0,201722.7905,365263.37856311956,1.6020461935842167,1.6020461935842167,1.2712940456714275,4.0769190841577805,172.31724887444773,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2725.gpx
2724,עמק המעיינות(מזרח)של הכרמי,4.052889383799501,39036.22079524147,40.26938002284641,557.563,464765.14148575,671343.1165217794,1.6492300898383443,1.6492300898383443,1.3861949572517571,239.7256422484652,80.17676678788338,בינוני,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2724.gpx
2723,"נתניה ספיר רמה""ש רשפון וכל האירוסים בדרך",4.570013308746789,41062.948228566966,33.88439390834482,356.0,296749.229,564897.0655861585,1.9377758365214544,1.9377758365214544,1.3403331082985341,12.415066199295412,1.730387857137178,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2723.gpx
2722,רנטיס שוהם אלכסנדרוני.,5.517301009438831,44775.586297749505,28.387968216301275,434.0,361767.3185,473264.4764642645,1.9213793711716054,1.9213793711716054,1.4165238223298997,209.56325806165387,2812.888917419753,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2722.gpx
2721,מרכז הספורט רחוב שטרית אל בית יהושע,6.456425610027184,48456.23130274958,29.861711021222533,313.5,261322.70587499999,497833.69225666235,2.381645294215938,2.381645294215938,1.4162802805784922,154.6895792165985,1.6947913607267835,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2721.gpx
2720,מצומת נחשון לאשתאול,,,25.334280291672698,,,422355.5136979645,1.4457420800907896,1.4457420800907896,1.2979669273918737,23.724383679477135,311.18992560570695,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2720.gpx
2719,חדרה בנימינה,2.8314835934981506,34249.250974267336,32.59445279207223,261.0,217560.53025,543392.0638047378,1.6540084474210428,1.6540084474210428,1.2720818285328956,7.821382382650681,3.4135570545616973,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2719.gpx
2718,"בנימינה קיסריה(עפ""י אשר בייקס)",2.1772644810006887,31685.216013325193,32.56828864618012,231.5,192970.35537499998,542955.8733485059,1.545176959574098,1.545176959574098,1.268155374651876,13.094646112150201,457.54934197878464,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2718.gpx
2717,"עולים בכיסלון, יורדים בכרמילה",10.0,63597.583170581405,23.22239250570988,426.0,355098.7965,387147.5882924036,2.897575178628024,2.897575178628024,1.6840528380748612,29.31242754150152,980.0951681168871,בינוני-קשה,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2717.gpx
2713,שקנאים ושאר עופות בעמק המעיינות,1.1920902279208605,27824.091843666298,33.5280995317882,201.0,167546.61525,558957.1733647982,1.3692324599018364,1.3692324599018364,1.1577447729331978,2.2521721648959505,393.09241423946435,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2713.gpx
2711,רכבלית אל עוספיה נשר ומרכזית המפרץ,3.193205646626071,35666.92277970142,27.388966876976244,172.61214191726253,143883.4832302984,456609.82044096844,1.824307419805713,1.824307419805713,1.3605423594607706,16.768171089315707,7.481128138402609,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2711.gpx
2710,עמק המעיינות קצר וקל לילדים,7.431162013007952,52276.44714053645,20.452382636214537,184.0,153376.006,340967.90890503663,2.6858888178686513,2.6858888178686513,1.5703509625734817,12.550025050873305,70.57733705753937,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2710.gpx
2707,ירקון אל המפלים הגדולים,8.197851972956439,55281.28118460281,31.500381269392822,626.5,522228.629125,525152.463758335,2.3215216330233783,2.3215216330233783,1.7496770110673585,276.0363009763773,3725.243850072022,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2707.gpx
2706,6 טבילות בעמק המעינות,2.93613872708746,34659.418479677995,31.761546047000788,194.0,161711.6585,529506.4214210944,1.7735857763237883,1.7735857763237883,1.3469281253963803,12.521977979770046,1468.5420661427656,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2706.gpx
2705,בין בנימינה לעתלית,2.2273795983975866,31881.628668692036,29.976366566403126,185.50139517785573,154627.5168467781,499745.14982030925,1.6029527673213375,1.6029527673213375,1.317427017066097,34.98965342829332,1.5128666903931496,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2705.gpx
2704,"סובב בעמק המעיינות עפ""י הכרמי",2.6081422975939734,33373.925139266365,37.09609378716485,225.9,188302.389975,618440.2938344303,1.6973988879807393,1.6973988879807393,1.2712290998546134,5.534242572335007,7488.8376973108825,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2704.gpx
2703,עתלית של טרגן,1.8987483561289773,30593.647351212825,33.22988117235221,217.5,181300.441875,553985.4841380413,1.5078424401938042,1.5078424401938042,1.1992791128944285,3.16908718125401,303.0366569418066,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2703.gpx
2702,"למל""מ גולשים מהחרמון למושב אודם",2.7403895285394597,33892.232411485245,30.30312194521014,305.7331816856447,254848.55602508984,505192.5884007915,1.5285099454446809,1.5285099454446809,1.2213246182369026,3.4248402281007326,2.7584286281122807,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2702.gpx
2701,"סרקין אל קפה דני,אלעד,אלכס',שוהם",4.261119498003671,39852.32243846966,26.977733316459283,299.0,249236.00975,449754.0203273542,1.8363133617692973,1.8363133617692973,1.2901783114081788,18.854188430866515,5224.08677892284,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2701.gpx
2699,בנימינה מים קל קצר ומהיר,2.227320014111523,31881.395144189813,25.75258475994719,219.0,182550.78975,429329.1950714314,1.4871514639480494,1.4871514639480494,1.2367232712780216,11.316222270395143,228.2300162097731,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2699.gpx
2698,רכיבת יום הזיכרון לחללי צהל באיזור נגבה תשפג מעודכן,10.0,93601.36235302489,38.84788206252357,227.219872,189402.589408648,647644.8904683595,5.322071009748187,5.322071009748187,3.104590207140044,69.33092471200861,1653.0784931384148,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2698.gpx
2697,אחרי גשם בגן הלאומי חוף השרון,6.627440606941104,49126.478353861836,33.30106159984535,410.0,341761.7525,555172.1547548098,2.331172625033766,2.331172625033766,1.5360662670290537,139.60086463866094,1.8997762061870893,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2697.gpx
2696,"בנתניה הפריז של ישראל לרכב בארץ ולהרגיש כמו בחו""ל מתאים למתחילים",3.609753005656026,37299.4675510758,25.703516442367757,266.1000032424927,221811.71572782923,428511.1621832278,1.7197119393769984,1.7197119393769984,1.2951363445079014,3.9478113711422465,331.44685398018373,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2696.gpx
2695,ארכיאולוגיה ופריחה בסביבות אמציה,,,23.933729136607788,,,399006.4982237751,1.5391599550980135,1.5391599550980135,1.1826580669782885,2.496909988805367,478.10826801103946,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2695.gpx
2694,רשפון בין מזרח למערב,2.7242372806560224,33828.92804223068,38.48641900845323,358.0,298416.3595,641618.8296477214,1.5640718341933522,1.5640718341933522,1.2677502369578906,60.05435800264935,4491.1249147362305,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2694.gpx
2693,סובב גלאון,5.7549939167957405,45707.15939426839,31.91549309643871,465.0,387607.84125,532072.9196361242,2.0131802415130315,2.0131802415130315,1.3971743672556025,275.46231750249103,78.7744289625806,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2693.gpx
2692,סובב לכיש,10.0,62697.104196585606,37.87856988840136,1177.4,981439.7253500001,631485.1915733551,2.206602682620285,2.206602682620285,2.2125012072621204,391.9369619497152,8557.435066264285,בינוני,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2692.gpx
2691,סינגל נחל בוהו +,1.7231989199705633,29905.62879124512,30.397737986625202,218.69999999999993,182300.72017499994,506769.96128511464,1.4341077878877255,1.4341077878877255,1.207980452470957,3.572699999886731,22500.188193214963,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2691.gpx
2690,הר חוטב,,,45.392879324979454,,,756758.5360549266,1.3837255501080574,1.3837255501080574,1.153425826140593,3.6526680014492343,1367.4005533284949,בינוני-קשה,,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2690.gpx
2689,רמת נגב,,,32.85323709195887,,,547706.3357973592,1.1629074783871154,1.1629074783871154,1.129476831717065,8.475541419673077,316.8106799774259,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2689.gpx
2688,עדולם אחרי הגשם והרבה הרבה,6.2791102315103675,47761.291609083,29.230942147969603,544.0,453459.496,487317.9519861564,1.934359389173887,1.934359389173887,1.6254774851026224,203.86367684109658,719.8711262098896,בינוני,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2688.gpx
2687,"יד בנימין אל תל צפית(עפ"" גדי גל)",5.547511349715071,44893.98755991156,39.10233178053909,728.0,606835.502,651886.8993245603,1.761999045707439,1.761999045707439,1.4072919150925651,97.40200415374869,8079.541934029665,בינוני,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2687.gpx
2686,"בין סירקין לשוהם ועמק הכלניות הלבנות(עפ""י נתן).",6.451005688435008,48434.98938519866,30.941152946441107,555.0,462628.71375,515829.39782176836,2.008427020932701,2.008427020932701,1.4231317589713866,53.283121887643276,5111.296245221453,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2686.gpx
2685,פרצים סדום,5.344560422827907,44098.57626428647,26.987461234114292,546.0,455126.6265,449916.19740959577,1.633597534704778,1.633597534704778,1.302410293575887,90.89046364711217,24123.588487818466,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2685.gpx
2682,אשקלון גברעם דרך מבקיעים,1.4120453477068038,28686.146476733233,37.92814650584958,295.7605000000001,246535.67512262508,632311.6984837026,1.3307941212428198,1.3307941212428198,1.1586687285755928,113.4798789822419,344.5564349938703,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2682.gpx
2681,אשקלון יד מרדכי,1.9072586293341378,30627.001066517627,39.89442139476823,322.994,269236.5743585,665092.0668707066,1.432297812134868,1.432297812134868,1.1376687611339305,5.9459468501900385,244.26956969756557,בינוני-קל,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2681.gpx
2680,אשקלון אשדוד לכיש דרך ניצנים וחזרה,1.0,25312.479316671626,48.37816957209775,236.98600000000005,197543.29433650002,806527.220278161,1.2733954868645945,1.2733954868645945,1.0893866642407966,2.2508381432445406,211.33728830500468,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2680.gpx
2679,"עמק המעיינות סבב בריכות(עפ""י הכרמי)",6.074901489284801,46960.95064625549,37.67426288973061,663.8000000000002,553320.6129500001,628079.1272848804,1.9359003259746823,1.9359003259746823,1.8158483998283796,255.13319458364387,2484.4793073496853,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2679.gpx
2678,מע'ג'ר(ר'ג'ר) אל חולתא,8.121938169068088,54983.75755151178,43.065778371746035,943.9500000000002,786843.9177375002,717962.7262977816,2.2021678021847033,2.2021678021847033,1.6151815344221256,350.33894347627233,1.7611983366405606,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2678.gpx
2676,יסודות גזר,2.174342647696524,31673.764677528347,26.78827072260207,267.0,222561.92175,446595.4316390695,1.401544702189163,1.401544702189163,1.1835384514934237,3.7813800346256534,243.6562198016381,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2676.gpx
2673,אלון הגליל אל מושב הסנהדרין באושא,9.832828564164867,61689.12996202092,30.693962117949958,877.6500000000001,731578.5416625001,511708.40412678977,2.2706394249353936,2.2706394249353936,1.647485061961068,74.36869767723584,8532.080897458745,בינוני-קשה,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2673.gpx
2671,סובב עמינדב מעין כרם,5.726881121566181,45596.97889290207,15.945986187054114,267.39999999999986,222895.34784999987,265840.3992501662,1.8966020558566374,1.8966020558566374,1.4105195752926032,9.906371961632034,1.0,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2671.gpx
2670,בין ביריה לכנרת(קצת יותר קל),8.208582756288965,55323.33758909681,34.835085880437255,897.0907901234498,747783.7087419509,580746.341413963,2.0308513773760684,2.0308513773760684,3.128269994572865,394.00087874570613,2.0673475797566043,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2670.gpx
2669,עין כרם חנדק וספיר,10.0,71161.74783141987,22.772406622715724,773.6500000000005,644887.7556625004,379645.7363913138,2.569860289256956,2.569860289256956,2.039337006719721,263.6185704149365,1990.9496692282107,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2669.gpx
2668,ירושלים מעיינות ומנהרת האופניים,10.0,88508.98568709848,21.562146869994255,694.7999999999989,579161.135699999,359469.1269244696,3.697904808606115,3.697904808606115,2.458924321496625,211.90262295205127,15122.80676441697,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2668.gpx
2667,"ביריה לשדה אליעזר-מעיינות וקברות צדיקים(עפ""י רז גורן)",10.0,72076.40793991472,39.113645298850145,560.5,467213.322625,652075.510438947,3.6068794093629153,3.6068794093629153,2.1148813680821106,176.37948502939193,4.769223778642717,בינוני-קשה,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2667.gpx
2666,בנימינה וכל המים סביב לה,5.963532220074777,46524.46890126492,35.75310582454638,707.4,589664.05785,596050.9318982891,1.80140680057013,1.80140680057013,1.5823022169260474,223.41635506199603,527.9012175949167,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2666.gpx
2665,דרך נוף נפתלי אל כפר בלום וכל המים בדרך,1.7052970010560844,29835.46705936075,36.04235792803935,275.92024784757234,229997.5303771236,600873.1419375121,1.4068577763365833,1.4068577763365833,1.1853411337045778,12.185982114156314,5.831491519331207,בינוני,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2665.gpx
2664,נחל פטיש ונחל גרר,2.2061293753857005,31798.344164021586,24.712446978885232,100.73640600000002,83970.36745149152,411988.7408813243,1.703552687427463,1.703552687427463,1.4293168763801651,9.360977046192511,224.1142269157088,בינוני-קל,,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2664.gpx
2661,מזכרת בתיה ועין יובל,6.961162052929221,50434.40934882037,30.912634792975886,658.0000000000002,548485.9345000002,515353.9629873128,1.9609329029733524,1.9609329029733524,1.3329224660557333,8.932961807300222,3254.0474298673603,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2661.gpx
2660,"גזית תבור דבורה כמא קזאן(עפ""י אבי סגל)",6.788530526864609,49757.82674868703,25.88987172370921,622.9499999999998,519269.4724874998,431617.947916832,1.781562335389082,1.781562335389082,1.3106835056937338,5.22646570668031,9753.952471327899,בינוני,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2660.gpx
2659,תל חי ומרובע הנחלים,2.0952097328721404,31363.62460932335,32.8968095617342,180.5,150458.527625,548432.7457305873,1.6069511989835916,1.6069511989835916,1.3783155962061504,26.00069353282907,19.26350760534318,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2659.gpx
2655,סינגל הסוללים עם שידרוגים,3.130572225611837,35421.44801729217,28.86120231895901,312.756735,260703.14599945873,481153.9065260729,1.5828665658289323,1.5828665658289323,1.5420539336769108,188.3914997679689,844.5905090187192,בינוני,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2655.gpx
2654,סובב רמת דוד,1.179435364776898,27774.494528474464,31.000576655086803,231.61099199999995,193062.87444922797,516820.0685928319,1.2924468549677717,1.2924468549677717,1.118494434306395,7.0082625252549615,467.2454392913832,קל,קל,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2654.gpx
2653,שלושה סינגלים בין יודפת למצפה אביב,4.113309800680252,39273.02228617551,61.639143852391264,808.4965379999999,673934.6188221044,1027604.9671020898,1.699895297625682,1.699895297625682,1.3329309261201743,199.43401175848507,7120.700488295365,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2653.gpx
2652,הדישון ומערת עלמא,5.42075636400965,44397.20565823075,46.85988393830496,786.0760899999998,655245.7124798723,781215.4174000833,1.824339561286448,1.824339561286448,1.667221507286877,332.2723350523573,1972.90372350094,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2652.gpx
2651,נחלים וגבעת האם,3.325282602969273,36184.56270664579,58.3560093282789,402.1949710000001,335255.75155035785,972870.8300945828,1.8258651327079682,1.8258651327079682,1.7802254471864498,179.38624143143792,667.1897972970845,בינוני,,C:\DEV\RYDO\scraper\out_2750-2651\gpx\2651.gpx
2648,בנימינה לצ'ק פוסט (לב המפרץ),2.5402103376013265,33107.68418564833,56.58772419618304,391.99999999999994,326757.5779999999,943391.2093304473,1.6395434981523302,1.6395434981523302,1.4311179181809077,121.56208377211547,1.7720481465012654,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2648.gpx
2647,"משני צידי הירדן- עפ""י רז גורן(כל הקרדיט והתודות)",2.422949659032526,32648.112654259647,41.43582682240415,121.73198028914891,101471.54858271948,690789.3068834805,1.8114495707568825,1.8114495707568825,1.6606147729918939,263.57458260831953,2735.2818404615837,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2647.gpx
2642,בנימינה עקב נדיב צור חושן תנינים,2.712753599073303,33783.92085657079,28.755445879839872,326.5,272159.054125,479390.80867380387,1.458752735809656,1.458752735809656,1.2152043766711458,4.393395818508128,300.5180474846009,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2642.gpx
2641,רכבלית1 ואל גלים ועין קדם,5.065778091840386,43005.96427926483,27.55682362800693,20.556818181818187,17135.449286931824,459408.2115337101,2.542340981259175,2.542340981259175,1.975577128812601,160.66921687575882,3.7947122704659835,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2641.gpx
2640,סובב טבעון (3 טבילות),4.984846833263929,42688.77608885731,30.48583546076989,521.531542,434730.5701901154,508238.66114631045,1.7052469635460126,1.7052469635460126,1.4573025238490667,58.05946509163279,2603.813029001833,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2640.gpx
2639,Haifa Cable Express PLUS (בהשראת אדוארדו אוקסמן),10.0,65886.13116330018,45.89804460910395,1073.7699999000001,895057.3584091435,765180.3005819777,2.7823340815570208,2.7823340815570208,1.792250734048869,84.9470582145263,9.682366374160493,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2639.gpx
2638,גולן יפה - בין קשת לכורסי,2.5639591797345025,33200.76135253039,43.022967532204916,462.94002047781964,385890.71390459884,717249.0137344855,1.4534764689069606,1.4534764689069606,1.254509280770045,156.25909324987754,2.135631640356848,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2638.gpx
2637,"סובב פרדס חנה כרכור - פרכ""ל",1.0,24724.308806518042,23.826222505213547,43.223793029785156,36029.85184282112,397214.2223822792,1.3923394478474294,1.3923394478474294,1.189267526594302,6.627042851159755,42.69893378823616,קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2637.gpx
2635,"בעיבדיס רוקד השטן....רכיבת יום הזכרון תשפ""ב",10.0,81786.18929470415,32.99295272517725,578.5,482217.497125,550035.5777320111,4.029103697229066,4.029103697229066,2.3209636545919397,150.1548973540802,3101.1624442701477,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2635.gpx
2634,נהריה נחל געתון מעיליא נחל כזיב,2.6076447940011636,33371.975308421024,49.390972666993314,515.0674300000001,429342.31105480756,823411.969578109,1.4803428347920837,1.4803428347920837,1.191834448557675,3.554702780997303,295.0715044960655,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2634.gpx
2633,סינגל יחיעם בהובלת מונה 2022,6.464272969592654,48486.986907244434,29.333863094614653,502.20000000000005,418616.46855000005,489033.7784785647,2.0524025362421363,2.0524025362421363,1.408332784882633,7.734445935568061,1535.8553456592351,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2633.gpx
2630,עולים בכיסלון יורדים בדיפנבייקר,10.0,67636.37335342394,26.626051001395172,1039.75,866699.4686875,443891.01718981436,2.1045482372775703,2.1045482372775703,1.4457718305201488,12.088430878098537,3676.6528980423373,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2630.gpx
2629,נחל יששכר כוכב הירדן,5.775049558748634,45785.76206140089,40.50449558948268,987.2154999999998,822908.5350613748,675262.7998434205,1.5277321106019055,1.5277321106019055,1.2268858619606446,16.894143184287003,8637.259539428203,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2629.gpx
2628,זור הירדן,,,77.74645858184813,,,1296134.9236878576,1.3576005802904985,1.3576005802904985,1.4642516153306684,106.17779565947448,4.290059879866347,,,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2628.gpx
2627,"פארק הירקון לנתניה, אירוסים ותל מיכל",1.7075643962082117,29844.35350173039,35.98094727148495,164.98046875,137521.98567871095,599849.3461518433,1.5609021332192883,1.5609021332192883,1.2509515220599785,5.173579365297393,1.8172899284900617,קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2627.gpx
2626,צבעונים ופליקנים בין בנימינה לעתלית,5.927877054023495,46384.72811633938,33.6906222848826,692.9000000000001,577577.3617250001,561666.6397510747,1.753981674016057,1.753981674016057,1.3179897353363028,6.7575289245136805,1.7506310307275776,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2626.gpx
2625,בין גבים לאבן שמואל,6.099403127771946,47056.978194948744,31.90640853513139,770.1000000000001,641928.5990250001,531921.4681437786,1.615822303038695,1.615822303038695,1.292768151668404,190.52220741882954,1.7779892640666983,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2625.gpx
2624,פתחת שלום - היסטוריה וחקלאות,,,47.24880105014393,,,787699.1731912699,1.2406790369897296,1.2406790369897296,1.0798365574073223,1.7307023882421348,58.9778312750459,קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2624.gpx
2623,ממצדה לצוק תמרור,7.448319493762975,52343.69124829361,32.30179415086109,475.5427513811899,396395.91244074935,538513.0623362212,2.40365428044102,2.40365428044102,1.562311070403215,5.618876335739982,1.9199859913088546,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2623.gpx
2622,נחל אדמון>נחל אשלים>הר סדום,2.4838025806389723,32886.609230550064,29.558528325375033,142.0,118366.2655,492779.2410634664,1.7324461621482994,1.7324461621482994,1.3385982609651144,22.189907532477044,137.4847991644446,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2622.gpx
2621,SYNT אום זוקא למחולה,3.4918631445185793,36837.43010869185,23.05052248562791,344.37127779825425,287055.93027072126,384282.290767261,1.4626385193036124,1.4626385193036124,1.160578028540031,3.6829335927202207,2.533679275045792,בינוני,,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2621.gpx
2618,עמק הכלניות הלבנות,9.09878729100733,58812.2536201398,26.169785644637013,826.5000000000001,688941.6791250001,436284.47826636524,1.948642305062788,1.948642305062788,1.7862239495068954,36.14656672126436,2730.4518897773655,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2618.gpx
2617,מכתש רמון - מפער פיטם,1.0,25735.749460380026,28.06367857760288,230.44999999999982,192095.11186249985,467858.14498918375,1.1331312591759586,1.1331312591759586,1.0810111785669434,2.3708562180476083,4.991117555634866,בינוני-קל,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2617.gpx
2616,מבארי לסינגל אסף- כיסופים וחזרה,1.9385145340643062,30749.500135916704,37.988160699574145,327.8,273242.68895,633312.213411614,1.4130064835227925,1.4130064835227925,1.3572251614713036,97.9357089020658,7649.653587725676,למתקדמים,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2616.gpx
2615,"בית יהושע, חופים ורכסים,גבעות וחולות",7.873881183467654,54011.565251966415,35.79552903969925,821.4,684690.49635,596758.1822571834,2.092442287734286,2.092442287734286,1.4286436316795055,91.48678028259005,2.0212129922536963,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2615.gpx
2614,שקנאים בויקר לילדים,7.402842188721336,52165.455244745724,19.105195774693755,378.8,315754.5167,318508.54584463086,2.1377031395541435,2.1377031395541435,1.498798042676768,157.4853310439695,3435.274885581729,קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2614.gpx
2613,מרבדים לחולדה,,,31.566405370295243,,,526253.17168183,1.4595383541013798,1.4595383541013798,1.2009229626331008,5.157222626802507,5.1874792756257895,קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2613.gpx
2612,הר טורעאן ויער לביא (בהשראת אבי מור),9.413293586546597,60044.876027211736,44.28420530432566,897.7999996999998,748374.8811999303,738275.4933110309,2.5880105104029845,2.5880105104029845,1.684386656874096,382.02641123613023,2429.9629295627756,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2612.gpx
2610,"סובב בית קמה עפ""י מיטרני",6.71196462977774,49457.74741258022,40.07199863544709,811.3000000000002,676271.4873250001,668052.5112111223,1.9543363397246436,1.9543363397246436,1.3553571792085233,201.78696820392045,14946.377531629865,בינוני,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2610.gpx
2609,מבוא ביתר  יד קנדי   הר שלמון  שלוחת שורק  נחל רפאים  הר רפאים,,,28.769995241824994,,,479633.3655250132,2.3554159705131124,2.3554159705131124,1.4576751976653168,5.841831089823822,302.49589203144063,בינוני-קשה,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2609.gpx
2607,משלטים ואתרי קידוח נפט,,,28.220564545969193,,,470473.6388180389,1.5210383150169804,1.5210383150169804,1.225166340928675,6.455421072037407,188.30321286728454,בינוני-קל,קל,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2607.gpx
2606,מבית כנסת ענים לבית כנסת סוסיא,2.3543077825317034,32379.089374794596,30.01435845167129,71.5,59599.915375,500378.52412713977,1.8230951878881965,1.8230951878881965,1.2947188269931624,4.139739129236625,70.38716745733299,בינוני,בינוני,C:\DEV\RYDO\scraper\out_2650-2551\gpx\2606.gpx
