pid,url,pageTitle,trackName,openDate,area,rideType,length,hoursNet,climb,descent,difficulty,technicalDifficulty,singleTrack,circular,beginners,fullMoonOk,startPoint,milestones,attraction,season,descriptionText,gpxUrl,gpxLocalPath,openerName
2807,https://www.groopy.co.il/trackinfo.aspx?pid=2807,מסלול רכיבת אופניים | ניצנה>בארותיים,ניצנה>בארותיים,02/12/2025,הנגב הצפוני והמערבי,XC,"35 ק""מ",2.5 שעות,240 מטר,240 מטר,בינוני-קל,בינוני,כן,לא,לא,לא,כפר הנוער ניצנים. חנייה בשטח עפר מחוץ לשער הכניסה. אין כניסה לזרים לחנייה שבמתחם הכפר.,ראה תיאור,ראה תיאור,נובמבר - מרץ,"מסלול מעגלי 35 ק""מ. כללית, יציאה מכפר הנוער ניצנה לאורך רכס הגבול עם מצרים שבהם נקודות תצפית לסיני וגם מזרחה לבקעת נחל ניצנה. עוברים בנחל עזוז וונחל בארותיים עד להתיישבות עזוז (14 משפחות). מעזוז חוזרים בכביש חזרה לניצנה עם שלוש עצירות לאתרים בדרך. אם המסלול קשה ניתן להקפיץ רכבים. נקודות עניין: 1. נתיב השלום שורה של 100 עמודים מחורבות ניצנה למסוף הגבול. פיסול סביבתי של דני קרואן. 2. בוסתן של שיחזור חקלאות קדומה. 3. סלע נדב – הנצחה לחייל 4. חוצים את הכביש, רוכבים עוד כ-400 מ' אל מערת ניצנה. נכנסים בצד אחד ויוצאים מצד אחר. לתשומת לב המערה בסכנת התמוטטות. 5. חוזרים לכביש רוכבים כיוון כללי מערבה עד לתצפית ע""ש חיים ברלב. במעבר לתצפית מחסום צבאי לרכב, עוקפים אותו ומגיעים לתצפית. לפעמים יש סיור צבאי שיכול למנוע מכם גישה לתצפית. 6. חוזרים מזרחה אל חמוקי ניצנה. פינה לבנה בוהקת בסלעים מעוגלים. 7. המשך דרומה על דרך שעולה לרכס, לכיוון גבעת הגר, קטע מהדרך ניתן לרכב בסינגל שמוביל לגבעה. במקום סוכה עם ספסלים ומגדל שמירה ישן ונטוש. מקום מדהים לתצפית והפסקה. לא תרצו לעזוב את המקום. 8. ממשיכים דרומה דרך אתר נטוש של מאגרי תחמושת לשעבר ובמקביל לנחל עזוז. על גבעת סדן ניתן לוותר (יש שם מחצבה) את גבעת קשרים, (עלייה תלולה) ניתן לעקוף ממערב, ואת חרוטות הסלע ניתן לראות בגבעה הבאה שהיא נגישה יותר נ.ג 301. 9. כיוון כללי מזרח סיור קצר בחאן בארותיים. 10. חניון בארותיים פינה יפה ומוצלת להפסקה ארוכה. 11. עלייה להתיישבות עזוז להצטייד במים ולדבר עם אנשי המקום שישמחו לספר על המקום. 12. חזרה ברכיבה על הכביש ועצירות: קרונות תצפית החוברה (עוף קרקעית מדברית) 13. מגדל המים בתחנת הרכבת התורכית. 14. אתר ההנצחה למבצע חורב במלחמת העצמאות. 15. אם יש עוד כוח ומורה דרך בסביבה עולים ברגל לסיור בתל ניצנה אתר נבטי/ביזנטי. עוקפים את האתר בסינגל שמוביל לכביש ולכפר הנוער ניצנה לסיום.",https://www.groopy.co.il/files/maslul/2807gps.gpx,gpx/2807.gpx,giar
2806,https://www.groopy.co.il/trackinfo.aspx?pid=2806,"מסלול רכיבת אופניים | בנימינה אל חרבת מלח, גבעת האשחורים, מעגן ומעיין","בנימינה אל חרבת מלח, גבעת האשחורים, מעגן ומעיין",27/11/2025,הכרמל ורמות מנשה,0,"25 ק""מ",2.0 שעות,145 מטר,145 מטר,קל,קל,לא,כן,לא,לא,תחנת רכבת בנימינה,,,,"מעלה הקלטה(מתוקנת)של קובץ המסלול וגלריה עם סיפור דרך, אז אשתדל לקצר. תחנת רכבת בנימינה, אור עקיבא. סוף רחוב האילן, כניסה לאזור חרבת המלח(חפשו את הקלומבריום ומערות הקבורה). בית חנניה, שולי כביש 6531 ו6536(שול טוב). שביל טוב קצרצר אל גבעת האשחורים. הפריחה עכשיו בעיצומה, מרבדים של סיתווניות ונרקיסי סתיו. כ300מ המשך על6536, במפה(!!!)ומתחת לגשר לג'יסר, יש סימון לשביל משמאל לכביש וממשיך לאורכו., אני לא בטוח, אנחנו נכנסנו והתברברנו בשמורת התנינים. מעגן מיכאל שיטוט בין הבריכות, הפריחה על גבעות הכורכר בין בית הקברות של מעגן לפארק הדייג(רק לפי השמועה והמפה, לא עשינו את זה. חזרה ליד הבריכות של מעיין צבי ולאורך המסילה ואל תחנת הרכבת. הערה חשובה: לא עשינו הפעם את כל המסלול, הקטע בין האשחורים למעגן, ובין בריכות מעגן למעיין צבי(הסתפקנו במלח ובאשחורים)",https://www.groopy.co.il/files/maslul/2806gps.gpx,gpx/2806.gpx,ברקאי
2805,https://www.groopy.co.il/trackinfo.aspx?pid=2805,מסלול רכיבת אופניים | סירקין לשוהם קצר,סירקין לשוהם קצר,13/11/2025,השרון,XC,"24 ק""מ",2.0 שעות,150 מטר,150 מטר,קל,קל,לא,כן,לא,לא,בית העלמין כפר סרקין,,,,"בהרגלי דברים שאני אוהב/נהבה, משתף אחרים שגם הם יהנו. קרוב לבית(למרכזים), רכיבת אימון/כושר(ואם תרצו תקראו לו טיול). מהכניסה לבית העלמין של כפר סירקין(אני חניתי ברחוב דרך השדות, ממש ליד). יציאה מסירקין(מזרח)וצפונה לאורך המסילה עד למעבר על כביש 4613, קצת על הכביש, חציה של 46, ועל שבילים אל טירת יהודה ואל שביל האופניים של שוהם אל ""הקפה של דני"", הגביניות נהדרות, אומרים שגם הקינמונים. חזרה, שביל האופניים אל ברקת ואל גבעת כוח ולאורך המסילה על צידה המזרחי, מעבר על הגשר אל צידה המערבי ועד סירקין. יש לכם קובץ ניווט טוב, אז רק תהנו. תיקנתי ושוב מתקן, ושימו לב קטע כביש קצר. קובץ ניווט מתוקן.",https://www.groopy.co.il/files/maslul/2805gps.gpx,gpx/2805.gpx,ברקאי
2804,https://www.groopy.co.il/trackinfo.aspx?pid=2804,מסלול רכיבת אופניים | מרבדים לגבעת מרר,מרבדים לגבעת מרר,12/11/2025,השפלה,XC,"32 ק""מ",2.0 שעות,100 מטר,100 מטר,קל,קל,לא,כן,לא,לא,קיבוץ רבדים,ראה תיאור,ראה תיאור,ראה תיאור,"חניית הרכבים בכניסה לקיבוץ רבדים. חוצים את כביש 3 ועולים על שביל אופניים/הולכי רגל הצמוד לכביש הגישה לבני ראם וגני טל. לפני גני טל דרומית לגדר היישוב שלט שמוביל לגת גדעון. גת שהיא מפעל יין גדול מהתקופה הביזנטית. במקום יש גם עגלת קפה צל ומקום ישיבה. ממשיכים לקיבוץ חפץ חיים ומסיירים בחווה של חוה, שוב מקום מוצל ומגוון בע""ח שקניאים, יחמורים, ועוד חיות בית. היציאה מחפץ חיים דרך שער בגדר הצפונית. קשה לאתר אותו אבל תשאלו משהו מקומי. חוצים אל שטח חקלאי מגודר עם עצים נשירים וחממות, הדרך מובילה למקום שנראה אין מוצא כי השטח מגודר אך יש סוללת עפר שמכסה פרצה בגדר עוברים אותה ברגל ועולים עלכביש חקלאי ומשם עפ""י המסלול הדרך ברורה. היעד הבא סטייה קלה מהמסלול ועלייה לגבעת ממנה נשקפת מחצבת חול נטושה, מקום תצפית לכל האזור ומתחת מכתש שנראה אחרי נפילת מטאור או פצצה של כמה טונות. חוזרים מעט חוצים את כביש 7 בגשר מתחת לכביש ורוכבים בין קדרון לגדרה עד לתל קטרה עוד תצפית יפה לאזור. חוצים את כביש 40 ואח""כ חוצים את נחל שורק, הנחל זורם חצינו אות במעבר בטון שבו אנחנו הולכים על הבטון מוגבה והאופניים בתוך המים.-ראו גלריה. עלייה, סיור ותצפית בגבעת מרר. משם יורדים לחצות שוב את כביש 40 דרך שער סגור אך ניתן לעבור ברווח שבין השרשרות הנועלות. המשך לאורך נחל שורק חוצים שוב את כביש 7 בגשר מתחת לכביש ומשם בשביל אופניים טיילת בין יד בנימין חבית חלקיהו. חוצים את כביש 3, עוקפים את קיבוץ רבדים מצפון ומזרח וחוזרים לרכבים.",https://www.groopy.co.il/files/maslul/2804gps.gpx,gpx/2804.gpx,giar
2803,https://www.groopy.co.il/trackinfo.aspx?pid=2803,מסלול רכיבת אופניים | בנימינה אל השקנאים והעופות במעגן ובמעיין,בנימינה אל השקנאים והעופות במעגן ובמעיין,05/11/2025,מישור החוף,XC,"26 ק""מ",2.0 שעות,200 מטר,200 מטר,קל,קל,לא,כן,לא,לא,תחנת רכבת בנימינה,,שקנאים ועופות,מתאים גם לעונת הצבעונים,"עוד טיול/מסלול יפה(בטח כבר כאן בכמה וריאציות)מתאים לעכשיו. תחנת רכבת בנימינה אל הבריכות במעגן מיכאל ובמעיין צבי. הקלטה טובה(מתוקנת) של המסלול. ואם תרצו, גם גלריה עם סיפור דרך. כדאי עם הרכבת,מהמרכז ומהצפון, מהדרום, רק לפני השעה 6. כדאי עם מצלמה טובה.",https://www.groopy.co.il/files/maslul/2803gps.gpx,gpx/2803.gpx,ברקאי
2802,https://www.groopy.co.il/trackinfo.aspx?pid=2802,מסלול רכיבת אופניים | בין פתח תקוה לשוהם,בין פתח תקוה לשוהם,05/11/2025,השרון,XC,"31 ק""מ",2.5 שעות,200 מטר,200 מטר,קל,קל,לא,כן,לא,לא,פתח תקוה רחוב יצחק בן צבי,,,,"כמנהגי(הטוב)לשתף אחרים בטיולים/רכיבות שאהבתי. מסלול רכיבה קל , בסביבת הבית מפתח תקוה לשוהם. אנחנו יצאנו מנקודת היציאה, רחוב עם הרבה מקומות חנייה פנויים ולא כחול לבן(פתח תקוה כמעט כולה כחול לבן מאוכף). בהלוך ובחזור כל הישובים שבסביבה. ובשוהם הקפה של דני, הגביניות נהדרות, ממש חלום. הקלטה של המסלול. ואם תרצו גם גלריה עם סיפור דרך",https://www.groopy.co.il/files/maslul/2802gps.gpx,gpx/2802.gpx,ברקאי
2801,https://www.groopy.co.il/tracks.aspx,גרופי – מסלולי טיולי אופניים,,,,,,,,,,,,,,,,,,,,,,
2800,https://www.groopy.co.il/trackinfo.aspx?pid=2800,מסלול רכיבת אופניים | כרמיאל עכו דרך נחל חילזון,כרמיאל עכו דרך נחל חילזון,01/11/2025,גליל מערבי,0,"45 ק""מ",5.0 שעות,100 מטר,340 מטר,בינוני-קל,בינוני,לא,לא,לא,לא,תחנת רכבת כרמיאל,ראה תיאור,ראה תיאור,כל השנה,"המסלול כולל קטע טכני של כ-8 ק""מ 3 ק""מ קשים יותר בנחל שגור ועוד כ5 ק""מ בנחל חילזון. בקטע זה הרכיבה היא על אבנים בערוץ הנחל מה שדורש מיומנות טכנית דיווש מהיר וגלגלים 29"" קטעים מסוימים אין בררה הולכים ברגל תלוי במיומנות הרוכב.הקטע הטכני מסתיים בבת אחת כשמגיעים לתחנת השאיבה -"" קידוח כרמים 2"" שמתחת לישוב הקהילתי ""שורשים"".מכאן הדרך קלה וזורמת עד לסוף מסלול. פינה יפה לעצירה תחת זוג עצים, חרוב ואלון נמצאים כ 5 ק""מ מתחילת הכניסה לנחל שגור. ממשיכים בנחל עוברים מתחת למערת חילזון שנמצאת במדרון הצפוני - לראיה בלבד. המשך עד לתחנת השאיבה משם דרך מטעי זיתים עתיקים בדרך זורמת עד לכפר שעב. סוטים מהמסלול כ 500 מ' לביקור מומלץ מאוד במוזיאון האקולוגי (כניסה בתשלום, 30 ש""ח נכון ל-27/10/2025) ולזכות בהכנסת אורחים חמה והתרשמות מעבודות אומנות של הפסל ואסים בוקעאי, פסלי מתכת העשויים מחלקים מכניים מכוניות, אופניים, מכשירים חשמליים ועוד... ואסים נדיב נותן הסברים ומארח המחיר כולל שתייה חמה ו/או קרה עם מאפה מיוחד תוצרת בית של בצק סולת עם מילוי אגוזים. חוזרים למסלול ולנחל חילזון דרך בתוך מטעי זיתים. חוצים את כביש 70 מתחת לגשר ומשם דרך בריכות ותצפיות של עופות מים עד לחוף עכו. כניסה אל עכו מדרום, המשך רכיבה עירונית בעיר העתיקה והחדשה של עכו. אתרים מומלצים: חומות עכו, המגדלור, ביכנ""ס התוניסאי, קבר קפארלי, גן הבהאים ועוד לפי הזמן וההתעניינות. סיום בארוחה ועם הרבה תיאבון באחת המסעדות..",https://www.groopy.co.il/files/maslul/2800gps.gpx,gpx/2800.gpx,giar
2799,https://www.groopy.co.il/trackinfo.aspx?pid=2799,מסלול רכיבת אופניים | חולדה גיבתון ומלוט,חולדה גיבתון ומלוט,20/10/2025,השפלה,XC,"22 ק""מ",1.5 שעות,275 מטר,275 מטר,קל,קל,לא,כן,לא,לא,חניון יער חולדה(בית הרצל),,,,"מסלול שכתבתי לפי סיפור דרך של רוכב(לא זוכר מי, ביקשתי הקלטה, לא ענה לי) ויצא ממש טוב, פרט לטעות בחצית המסילה שתוקנה. מצרף פה הקלטה טובה, אז רק תאור קצר. ואם תרצו אז גם גלריה. חניון יער חולדה(גדול, יש תמיד מקום). הבית של הרצל, הוא לא היה שם, אנחנו כן. קבר אפרים ציזיק, שדרת הוושינגטוניה, תצפיות במצפה טל. בין שדות הירק ובין הכרמים(ברקן) אל עינות גיבתון, שביל הברזל על המים, תל מלוט, תצפית נהדרת של 360 מעלות, מקום מצויין להפסקת קפה. שוב בין השדות והכרמים אל תוך הישובים יציץ פרחיה ופדיה. וחזרה לרכבים. חלק גדול של המסלול הוא על שביל סובב גזר. הגובה: IHM הוא המחמיר, 277, יישום ניווט אחר, מקל מאד, רק 170(כך הרגשתי). לא יודע, אבל חושב שלא מתאים לחורף אחרי גשמים.",https://www.groopy.co.il/files/maslul/2799gps.gpx,gpx/2799.gpx,ברקאי
2798,https://www.groopy.co.il/trackinfo.aspx?pid=2798,מסלול רכיבת אופניים | ים לים מתיכון עד כנרת מעניין,ים לים מתיכון עד כנרת מעניין,19/10/2025,גליל תחתון והעמקים,XC,"76 ק""מ",5.0 שעות,520 מטר,,בינוני-קל,בינוני,לא,לא,לא,כן,חוף ים תיכון חוף הבתולה,"נחל ציפורי עין יבקא
צומת החביתה
ירידה נחל יבניאל",,"קיץ
אביב סתיו",כביש +שטח רוכבים נהנים,https://www.groopy.co.il/files/maslul/2798gps.gpx,gpx/2798.gpx,yp68
2797,https://www.groopy.co.il/trackinfo.aspx?pid=2797,מסלול רכיבת אופניים | רמת סירין מסלול נהדר,רמת סירין מסלול נהדר,15/10/2025,גליל תחתון והעמקים,XC,"40 ק""מ",4.0 שעות,740 מטר,740 מטר,בינוני-קשה,בינוני,לא,כן,לא,לא,כפר תבור תחנת דלק סונול,מצפה נח כנרתי,שבשבות רוח סירין,"אביב 
קיץ
סתיו",שטח עם עליות הנוף בכל מצפה מדהים לא לפספס,https://www.groopy.co.il/files/maslul/2797gps.gpx,gpx/2797.gpx,yp68
2796,https://www.groopy.co.il/trackinfo.aspx?pid=2796,מסלול רכיבת אופניים | סובב גלבוע,סובב גלבוע,15/10/2025,שומרון ובקעת הירדן,כביש,"60 ק""מ",4.0 שעות,860 מטר,860 מטר,בינוני-קשה,,לא,כן,לא,כן,מתחם קיבמל בגלבוע - לשעבר סקי בגלבוע,טחנות רוח מעלה גלבוע,"שבשבות רוח 
והנוף בירידה",כל השנה,עולים ועולים לגלבוע עד מעלה גלבוע משם יורדי לכביש 90 ומשם חוזרים דרך עמק מעיינות ונחל חרוב עד הקיבל,https://www.groopy.co.il/files/maslul/2796gps.gpx,gpx/2796.gpx,yp68
2795,https://www.groopy.co.il/trackinfo.aspx?pid=2795,מסלול רכיבת אופניים | רכבלית המפרץ נשר יגור כפר ברוך,רכבלית המפרץ נשר יגור כפר ברוך,03/09/2025,הכרמל ורמות מנשה,XC,"38 ק""מ",2.5 שעות,210 מטר,,קל,קל,לא,לא,לא,לא,רכבלית המפרץ תחנת האוניברסיטה,,,"כל השנה, בקייץ, בתנאי שמתרעננים בכל מקור מים, ברזים מעיינות. בחורף(לא ניסינו) אבל לא מיד אחרי גשם(יש שבילים חומים, לתת להם להתיבש.","אנחנו מהמרכז. עם הרכבת מתחנת האוניברסיטה(קחו בחשבון את שעות העליה לרכבת עם אופניים ובהתאם, תכננו את עצמכם). הרכבת של 11:31, תחילת רכיבה בערך ב1:30, יש לנו המון זמן עד השעה 7 והלאה. יש לכם הקלטה של קובץ המסלול ותהיה גם גלריה עם סיפור דרך, אז לא אאריך בתאור. רכבלית האוניברסיטה, ירידה אל נשר, בדרך הגשר התלוי, אל יגור, שביל אופניים סלול(עד אחרי אלרואי). בית הקברות של יגור, יש בפנים ברז מים, אם חם מאד, כדאי להתקלח. עין יגור, מים נקיים צוננים. מעיין אלרואי. בין השדות, שביל סלול כמעט עד כפר ברוך. אנחנו חזרה על הרכבת של 6:54(לא אמרו מילה, אם אומרים,אז אמצעי השכנוע שלכם, כבר נתקלנו בגרועים מאד).",https://www.groopy.co.il/files/maslul/2795gps.gpx,gpx/2795.gpx,ברקאי
2794,https://www.groopy.co.il/trackinfo.aspx?pid=2794,מסלול רכיבת אופניים | חיפה - תל אביב לאורך הים ....,חיפה - תל אביב לאורך הים ....,31/08/2025,מישור החוף,XC,"108 ק""מ",6.0 שעות,610 מטר,,למתקדמים,קל,לא,לא,לא,כן,קניון חיפה - מרכז מתמ חיפה איצטדיון סמי עופר,"הלב בזיכרון 
ארות רבין בלילה",,כל השנה במיוחד בלילה,מחיפה לעתלית מעט שטח כביש אבל מעתלית נווה ים עד נחשולים שטח מעט כביש מעבר לשבילי אופניים עד תל אביב,https://www.groopy.co.il/files/maslul/2794gps.gpx,gpx/2794.gpx,yp68
2793,https://www.groopy.co.il/trackinfo.aspx?pid=2793,מסלול רכיבת אופניים | מודיעין באר שבע חצרים גן הפסלים,מודיעין באר שבע חצרים גן הפסלים,24/08/2025,השפלה,XC,"130 ק""מ",10.0 שעות,1140 מטר,,בינוני-קשה,בינוני,לא,לא,לא,כן,מודיעין פארק ענבה,"תחנות דלק עבור מים !!!
וגן הפסלים",,"רצוי שאין בוץ
רצוי שאין השקייה",רוכבים אל תוך הלילה ממודיעין מעט מערבה ואז דרומה נצמדים חלק מהרכיבה למסלול צמוד לשביל הרכבת נצמדים מעט לכביש 6 וחוצים אותו בגשרים מידי פעם עוברים נחל על פסי רכבת סך הכול נהדר עד חצרים שם גן הפסלים המקסים,https://www.groopy.co.il/files/maslul/2793gps.gpx,gpx/2793.gpx,yp68
2792,https://www.groopy.co.il/trackinfo.aspx?pid=2792,מסלול רכיבת אופניים | סובב פארק איילון,סובב פארק איילון,11/08/2025,השפלה,XC,"22 ק""מ",2.0 שעות,240 מטר,240 מטר,קל,קל,לא,כן,לא,לא,חניון לטרון,ראה תיאור,ראה תיאור,כל השנה. בימים חמים מומלץ בשעות הבוקר המוקדמות או בערב.,"יציאה צפונה מחניון לטרון ואח""כ מערבה במקביל לכביש 1 . לאחר כ3 ק""מ חוצים צפונה מתחת לגשר. עוד 400 מ' צפונה מתעכבים ליד נקודת ציון/זיכרון לפלוגה א מגדוד 890 של הצנחנים. אזור שעלבים זה שימש שטח לאימון מתקדם לגדודי הצנחנים אחרי מלחמת ששת הימים. עוד כשני ק""מ חוצים את הגשר הארוך של הרכבת מעל נחל איילון. ובהמשך עוד גשר מתחת לכביש מודיעין. עוד כ 4ק""מ מזרחה חוצים כביש (לבית סירא) עולים על הכביש פונים ימינה כ30 מ' ועוד ימינה תתקלו בשלט עין מח""ר (עין מבוא חורון). במקום ספסלים ושולחנות והעיקר בריכה עמוקה כ-2 מ' מזמינה להיכנס. את המקום פוקדים אנשים שמשחיתים את השולחנות ומותירים הרבה זבל. נא הקדישו 5 דקות לניקיון, יש מיכלי אשפה במקום וכך השהות תהיה נעימה יותר. עוקפים את מבוא חורון (למעוניינים בתוך היישוב כ-50 מ' מהכניסה עגלת קפה וכריכים - אין מקום ישיבה) מדרום לאורך נחל כפירה ומטפסים כ-125 מ' לאורך כ 2 ק""מ עד לחציית הרכס. עלייה חדה בתהתחלה ורובה עלייה מתונה. מקצה הרכס ירידה ארוכה עד לכביש 1. ובדרך חוצים מתחת לגשר הרכבת לירושלים. חוצים את כביש 1 מתחת לשני גשרים שימו לב לפיתול במפה. כביש צר ישן מסתעף מהכביש והוא מעט מוסתר.חשוב לא לאבד את נקודת החצייה. המשך מערבה לאורך נחל אילן ובשולי היער של שער הגיא. נכון להיום שרוף (11/08/2025) נקודה להפסקה בחניון מוצל בעין חילה. ומשם זורמים עוד כ 2 ק""מ בנחל אילן שמתחבר לנחל נחשון ופונים צפונה דרך מנזר לטרון לנקודת הסיום.",https://www.groopy.co.il/files/maslul/2792gps.gpx,gpx/2792.gpx,giar
2791,https://www.groopy.co.il/trackinfo.aspx?pid=2791,מסלול רכיבת אופניים | חיפה-מרכזית המפרץ אל עמק המעיינות,חיפה-מרכזית המפרץ אל עמק המעיינות,07/08/2025,גליל תחתון והעמקים,XC,"71 ק""מ",5.5 שעות,261 מטר,456 מטר,למתקדמים,קל,לא,לא,לא,לא,תחנת רכבת מרכזית המפרץ,,,"אמנם הרבה מאד מים כל הדרך (מעיינות בריכות ברזיות), אבל לא בימי הקייץ החמים מאד, או בלילה, הרבה עושים אותו בלילה(פורתי)","ברכיבת הרכבת השבוע, בחור חמוד, שואל על רכיבה לבית שאן. אני מחפש כאן בדף המסלולים, יש של פורתי והוא לילה, מקצר ומאריך איפה שאפשר(125קמ), מסלול ישן שלי שבטח השתנו בו דברים.אז השבוע רכבנו עד כפר ברוך ולפני שנתיים(או שלוש)מכפר יהושע, אז שילבתי הקלטה טובה של השבוע עם ההמשך הישן. יש לכם קובץ ניווט(לפחות חציו הראשון מצוין, השני מלפני שלוש). אז לא הרבה בתאור. מרכזית המפרץ, רחוב האשלג, בעלי מלאכה, יציאה אל שביל טוב. שביל סלול(בטון), עין יגור(בריכה נהדרת,קרירים ונקיים), האקליפטוס הענק, עין אלרואי(גם מצוין), עגלת הקפה ""אתנחתא"", בין השדות ושוב שביל סלול עד בית הקברות של כפר ברוך(מים). מכאן הקלטה מלפני שלוש שנים. בכניסה הצפונית ליוגב, האוטובוס הירוק, אפשר לשבת ויש מים, עין עדעד, אומרים שנהדר. חוצים את 65, בין השדות, חוצים את 60 ויורדים אל נחל חרוד, ורוכבים לאורכו, עין יזרעאל(מים, כולם מכירים),נחל חרוד(שימו לב למסלול, על איזה צד של הנחל), חוצים את 675, חוצים את 669. אחרי כקמ וחצי, שתי אפשרויות:ימינה אל המעיינות לפי המסלול שבקובץ הניווט. ואם מדלגים על המעיינות, אז ממשיכים על החרוד, גשר הקנטרה, השביל האדום על הגדה הצפונית, או השביל הסלול על הגדה הדרומית, סטיה קצרה אל המפל הנסתר(באמת נסתר). מעיינות.אז ימינה בין הבריכות ולצידי כביש 669(על שבילי עפר, אין לו שול), גן השלושה(סחנה) והמעיינות איזה שתרצו וכמה שתרצו ועל האדום עד לחרוד ואתו עד 7078 וחזרה על שביל סלול אל תחנת בית שאן. באמת כתבתי יותר מדי.",https://www.groopy.co.il/files/maslul/2791gps.gpx,gpx/2791.gpx,ברקאי
2790,https://www.groopy.co.il/trackinfo.aspx?pid=2790,מסלול רכיבת אופניים | לאורכו של הקישון מרכזית המפרץ אל תחנת כפר ברוך,לאורכו של הקישון מרכזית המפרץ אל תחנת כפר ברוך,24/07/2025,הכרמל ורמות מנשה,XC,"31 ק""מ",2.2 שעות,,,קל,קל,לא,לא,כן,לא,תחנת רכבת מרכזית המפרץ,,,,"בתחילת השבוע העליתי מסלול שבין כפר יהושע למרכזית המפרץ. היום עוד קצת. בין מרכזית המפרץ לאורכו של הקישון עד לכפר ברוך. יש לכם כאן הקלטה טובה של המסלול(וגלריה עם סיפור אימים על רכבות), אז ממש רק בקצרה. מרכזית המפרץ, רחוב האשלג, בעלי מלאכה, על שביל כורכר/כביש ישן טוב לצד כביש 75. צומת יגור, כאן(קמ 7)מתחיל השביל הסלול. עין יגור, מעיין אלרואי, ברזיות בדרך. רכבת העמק, קטר, עגלת קפה ""אתנחתא"". על שבילים(עפר)טובים, בין שדות הכותנה והחמניות. קמ 22, בגדה הדרמית של הקישון, שוב שביל סלול חדש(נהדר), כמעט עד כפר ברוך, בית הקברות, אפשרות להתרענן בברזיה. כפר ברוך, רכבת כפר ברוך(כל שעה ו54 דקות). הגדרתי משפחות, כמובן שמסוגלים לרכב 31 קמ.",https://www.groopy.co.il/files/maslul/2790gps.gpx,gpx/2790.gpx,ברקאי
2789,https://www.groopy.co.il/trackinfo.aspx?pid=2789,מסלול רכיבת אופניים | כפר יהושע לאורכו של הקישון אל מרכזית המפרץ,כפר יהושע לאורכו של הקישון אל מרכזית המפרץ,22/07/2025,הכרמל ורמות מנשה,XC,"22 ק""מ",1.3 שעות,,,קל,קל,לא,לא,כן,לא,תחנת רכבת כפר יהושע,,,,"מסלול טיול של רפי גיחון(גיאר), טייל אותו בשבוע שעבר, העלה כאן גלריה, התלהבתי, ביקשתי הקלטה, קיבלתי. אז תודה גדולה וכל הקרדיט שלו. ואתמול אנחנו טיילנו אותו וברשותו האדיבה(או לא)של ""גיאר"", מעלה אותו כאן להנאת כולם. התכנית היתה בסיום גם פארק הקישון ועין סעדיה, אבל הסתבכנו בגישה לפארק והתיאשנו ועל סעדיה ויתרנו. אעלה כאן הקלטה טובה וגם גלריה עם סיפור דרך, אז רק בקצרה. אנחנו עם הרכבת של6:01 מתחנת האוניברסיטה, החלפה בשמונה וב7:32 בכפר יהושע. רובו של המסלול או קטעים גדולים שלו, על שבילי אופניים סלולים(בטון), קצת כבישים ישנים ודרכי עפר די טובים(לא בגשם, בהשקיה, אפשר לעקוף). נקודות מעניינות על הדרך, הכל בגלריה(בא לי שתראו אותה, או לפחות את סיפור הדרך), אז לא אחזור שוב. גם בימי הקייץ החמים, הרבה מים בדרך, מעיינות וברזיות, ועם הבגדים, אז לא נורא. ולסיכום: מסלול טיול קל קצר ונהדר, ושוב כל התודות לגיאר, זה שלו.",https://www.groopy.co.il/files/maslul/2789gps.gpx,gpx/2789.gpx,ברקאי
2788,https://www.groopy.co.il/trackinfo.aspx?pid=2788,מסלול רכיבת אופניים | רכבלית-נשר גשרים עינות יגור וסעדיה,רכבלית-נשר גשרים עינות יגור וסעדיה,09/07/2025,הכרמל ורמות מנשה,XC,"31 ק""מ",3.0 שעות,100 מטר,,קל,קל,לא,לא,לא,לא,"רכבלית, תחנת האוניברסיטה",,,,"מסלול טיול ממש נחמד, במיוחד לימי הקייץ החמים. יש לכם הקלטה טובה מתוקנת של המסלול וגם גלרית תמונות עם סיפור דרך, אז לא אאריך בתאור. אנחנו, רובי ונתן עם הרכבת, תחנת קרית אריה של 5:47, אני מהאוניברסיטה וכולנו על הרכבת(לנהריה)של 6:01(הם הספיקו, אם לא אז על 6:20). מרכזית המפרץ, רכבלית, 7:44 על האופניים. סביב האוניברסיטה ממזרח, שבילים טובים מאד אל הגשרים התלויים ועל רחובות נשר ושביל אופניים על שולי בן יהודה ושביל כורכר אל יגור. טיילת חדשה(בטון, נו..טוב...זה נשר)אל עין יגור. כפר חסידים, יענקל'ס שטייטל(בתשלום), פינת התרעננות להולכים על השביל(גם לרוכבים). לאורך הקישון ובין השדות, צ'ק פוסט ואל עין סעדיה וחזרה אל הרכבת והביתה. שימו לב, חשוב מאד: בקייץ החם, 2 מעיינות להתרעננות(ועם הבגדים) וברזיה בבית הקברות של יגור, יורם טהר לב ואשתו(אם אין מים, צריך לפתוח מבפנים ולא לשכוח לסגור).",https://www.groopy.co.il/files/maslul/2788gps.gpx,gpx/2788.gpx,ברקאי
