pid,url,pageTitle,trackName,openDate,area,rideType,length,hoursNet,climb,descent,difficulty,technicalDifficulty,singleTrack,circular,beginners,fullMoonOk,startPoint,milestones,attraction,season,descriptionText,gpxUrl,gpxLocalPath,openerName
2737,https://www.groopy.co.il/trackinfo.aspx?pid=2737,מסלול רכיבת אופניים | כפר יהושע עפולה טיפוס לגלבוע וסיום ברכבת בית שאן,כפר יהושע עפולה טיפוס לגלבוע וסיום ברכבת  בית שאן,28/07/2024,גליל תחתון והעמקים,XC,"70 ק""מ",6.5 שעות,500 מטר,400 מטר,בינוני,קל,לא,לא,לא,כן,חניית רכבת כפר יהושע,מעיינות בלי הפסקה,כל מעיין אטרקציה,"סתיו 
קיץ
אביב",שבילי ארבע על ארבע כל הדרכים,https://www.groopy.co.il/files/maslul/2737gps.gpx,gpx/2737.gpx,yp68
2736,https://www.groopy.co.il/trackinfo.aspx?pid=2736,מסלול רכיבת אופניים | נווה ים נחשולים בורקס עתלית נוה ים,נווה ים נחשולים בורקס עתלית נוה ים,28/07/2024,הכרמל ורמות מנשה,XC,"35 ק""מ",4.0 שעות,160 מטר,160 מטר,בינוני-קל,קל,לא,כן,לא,לא,חניית חוף נווה ים,טבע,איזור הצניחה בבונים,כלהשנה למעט שאין בוץ,נוה ים רוכבים לאורך דרומה דרך איזור צניחה עד החוף עד נחשולים חוזרים דרכים מקבילות עד עתלית לבדוק מצב המלח ומשם אחרי בורקס חוזרים לנווה ים,https://www.groopy.co.il/files/maslul/2736gps.gpx,gpx/2736.gpx,yp68
2735,https://www.groopy.co.il/trackinfo.aspx?pid=2735,מסלול רכיבת אופניים | דרך נוף כרמל מעגלי,דרך נוף כרמל מעגלי,11/07/2024,הכרמל ורמות מנשה,XC,"23 ק""מ",2.5 שעות,500 מטר,500 מטר,בינוני,קל,לא,כן,לא,לא,קרן כרמל/מוחרקה,,,,"מישהו בפייס מחפש מסלול של דרך נוף כרמל. נכנסתי הנה, להפתעתי רק מסלול אחד. אז אני מעלה רכיבה שעשיתי(לא זוכר מתי), מסלול מעגלי, עם תוספת קטנה של עוד קצת נפח וגובה. יש לכם פה קובץ ניווט(ממליץ לצלם ולשנן את מפת המסלול,בגלל שיבושי הGPX). חניון המוחרקה, עוספיה, עין אל באלד(עם כל הפעמים שהייתי שם,לא מצאתי מים שאפשר לטבול). ק""מ 6.9 כניסה ימינה לדרך נוף כרמל ואתו חזרה. ק""מ 17.8 דרך ימינה חזרה למוחרקה, אנחנו המשכנו עוד על נוף כרמל לעוד קצת נפח ועליות(וכך גם קובץ הניווט). דירגתי כבינוני קשה, זה לרמת הכושר שלי(נמוך מאד).. אומרים שזו אחת מדרכי הנוף היפים ביותר. אפשר לרכב את דרך נוף כרמל כמעט לכל אורכו מהמוחרקה עד הכביש הישן(מחודש) לנשר, כמובן עם הרפצות או מוניות. עשיתי את זה עם ילדים(10 ומעלה).",https://www.groopy.co.il/files/maslul/2735gps.gpx,gpx/2735.gpx,ברקאי
2734,https://www.groopy.co.il/trackinfo.aspx?pid=2734,מסלול רכיבת אופניים | ירקון ליום חם-קל קצר ורטוב.,ירקון ליום חם-קל קצר ורטוב.,09/07/2024,השרון,XC,"22 ק""מ",2.0 שעות,130 מטר,130 מטר,קל,קל,לא,כן,לא,לא,רחוב רבקה גובר אם המושבות פתח תקוה,,,,"ימי הקיץ החמים. טיולי מים. צפון אין לנו, עמק המעיינות חם מאד, גם עם המון המים, ירושלים, המון עליות. יש לנו את בנימינה, ונכון, אפשר שוב ושוב. ויש לנו את הירקון, קרוב לבית אפשר קצר וקל והמון מים. יש לכם קישור לקובץ ניווט(גם כאן יש מכשירי ניווט בלי GPX). רחוב רבקה גובר, המון חניה, מעבר תחת הרכבת ואל המפל הנסתר תחנה ראשונה לטבילה ורחצה במים. לאורך הירקון אל בית לאה, תחנה שניה. שלוחה של הנופריפ, הכניסה למים אסורה, הרבה צל, אקליפטוס ענק יבש. תל אפק/אנטיפטרוס, הכניסה האחורית סגורה, אפשר בתשלום, אבל מקומות נחמדים לשבת בצל. מכאן אפשר לחזור חזרה, או, עם קובץ הניווט עוד קצת סביב לתל אפק(עוד2.קמ). בריכת הנופרים, חזרה לאורך הרכבת, הטיילת החדשה על נחל שילה, מעבר לצידו הצפוני של הנחל, השביל שמסובב את אתר הזבל ועוד קצת שוב במעבר של אם המושבות וברכבים. אם תרצו אז גם קישור לגלריה ולסיפור הדרך של מה שעשינו אתמול.",https://www.groopy.co.il/files/maslul/2734gps.gpx,gpx/2734.gpx,ברקאי
2733,https://www.groopy.co.il/trackinfo.aspx?pid=2733,"מסלול רכיבת אופניים | קנדה קשתות ומח""ר","קנדה קשתות ומח""ר",25/06/2024,השפלה,XC,"20 ק""מ",1.5 שעות,320 מטר,320 מטר,בינוני,קל,לא,כן,לא,לא,כניסה לפארק איילון/קנדה ממזרח או מערב לכביש 3,,,"אביב, קייץ(מוקדם מאד בבוקר).","כהרגלי לשתף עם כולם מסלול טיול שאהבתי. סיבוב הקפי(נגד כיוון השעון)של כל הקטע המזרחי של הפארק, על שבילים לבנים(לא סינגלים), הרבה עליות, רובם ב8 קמ הראשונים. סה""כ עליות בין 300 ל380(תליו באיזה יישום ניווט השתמשתם), קטע קצר של שביל שאבד בשדה, אפשר לעקוף מימין, יוסיף עוד קצת עליות. בית הקשתות, אתמול היה יבש, אבל מקום נחמד לשבת(צל, לא ספסלים),מתי מים ומתי לא, שאלתי אף אחד לא ענה לי.עו ד כ2 קמ, בריכת/מעיין המח""ר, בקצה הצפוני של מבוא חורון, מיד אחרי החווה. הרבה מים צלולים ונקיים, הכי טוב. חזרה על שבילים לבנים לאורכו של 3. גלריה עם סיפור דרך וקובץ ניוט.",https://www.groopy.co.il/files/maslul/2733gps.gpx,gpx/2733.gpx,ברקאי
2732,https://www.groopy.co.il/trackinfo.aspx?pid=2732,מסלול רכיבת אופניים | מעזר סובב יבנה,מעזר  סובב יבנה,23/06/2024,מישור החוף,XC,"50 ק""מ",3.0 שעות,150 מטר,200 מטר,בינוני-קל,קל,לא,כן,לא,כן,מהישוב  עזר  חנייה  במרכזון,,,,יציאה מעזר דרך השטח עד ליבנה וחזרה דרך נווה הרצוג עד הלום ולרכבים,,,שושן   צחור
2731,https://www.groopy.co.il/trackinfo.aspx?pid=2731,מסלול רכיבת אופניים | ירושלים תל אביב,ירושלים תל אביב,20/06/2024,ירושלים והסביבה,XC,"101 ק""מ",8.0 שעות,1100 מטר,800 מטר,למתקדמים,בינוני,לא,לא,לא,כן,תחנת רכבת נבון ירושלים,דמו 364 והמון נופים,,כל השנה,מירושלים יוצאים בגשר השבלול עד מבשרת משם נעלה למעלה חמישה ונמשיך לאבו גוש מודיעין פתח תקווה ותל אביב עד רכבת אוניברסיטה,https://www.groopy.co.il/files/maslul/2731gps.gpx,gpx/2731.gpx,yp68
2730,https://www.groopy.co.il/trackinfo.aspx?pid=2730,מסלול רכיבת אופניים | צהוב כחול בזורע,צהוב כחול בזורע,20/06/2024,גליל תחתון והעמקים,XC,"26 ק""מ",3.0 שעות,500 מטר,500 מטר,למתקדמים,בינוני,כן,כן,לא,לא,חניית בכניסה לקיבוץ הזורע,נקודה גבוה לזכרו של הטייס,נקודת ספסל ונדנדה לזכרו של חייל שנהרג מיוקנעם,על השנה,מסלול סינגל חלקו על שבילים ארבע על ארבע מסלול נהדר,https://www.groopy.co.il/files/maslul/2730gps.gpx,gpx/2730.gpx,yp68
2729,https://www.groopy.co.il/trackinfo.aspx?pid=2729,מסלול רכיבת אופניים | ירושלים מודיעין תל אבי חיפה,ירושלים מודיעין תל אבי חיפה,19/06/2024,ירושלים והסביבה,XC,"200 ק""מ",15.0 שעות,1550 מטר,,למתקדמים,בינוני,לא,לא,לא,כן,"תחנת רכבת נבון ירושלים 
סיום חיפה",,,כל השנה לא בחורף,"רכיבת שטח יחד עם מסלולי אופניים ומדרכות ירושלים מבקשת מעלה חמישה מודיעין שוהם תל אביב הרצליה נתניה חדרה קיסריה אור עקיבא חיפה ירושלים חיפה אתגר רכיבה רצופה ללא שינה, פרופטאו מושלם !עצרנו לתידלוק במודיעין בשוהם וגם בתל אביב... | Ride | Strava",,,yp68
2728,https://www.groopy.co.il/trackinfo.aspx?pid=2728,מסלול רכיבת אופניים | תל אביב חיפה ללא חול,תל אביב חיפה ללא חול,13/06/2024,מישור החוף,XC,"106 ק""מ",6.5 שעות,570 מטר,,למתקדמים,בינוני,לא,לא,לא,כן,תחנת רכבת אוניברסיטה תל אביב משם מתחילים ומתחברים לשבילים לאורך הירקון עד רידינג,"רידינג 
השבילים החדשים בין תל אביב הרצליה 
עיר היהלומים 
חוף הים בחדרה 
וקיסריה היפיהפיה",הכל,"כל השנה 
וגם שיורד גשם כי אז הכול נקי ומהודק טוב יותר",התחלה בתל אביב זורמים בשבילים המהירים עד הרצליה חותכים לרשפון ועוברים לנתניה נהנים מבריזה בים בטיילת ואז עוברים לבת חן - וממשיכים עד יקום עצירה לקפה ומאפה וממשיכים למכמורת משם ממשיכים לגבעת אולגה חדרה קיסריה אור עקיבא וחיפה רוב המסלול הינו שבילים מדרכות וגם שטח אדמה וחול אבל לא טובעני,https://www.groopy.co.il/files/maslul/2728gps.gpx,gpx/2728.gpx,yp68
2727,https://www.groopy.co.il/trackinfo.aspx?pid=2727,מסלול רכיבת אופניים | אלכסנדר מזרח ומערב,אלכסנדר מזרח ומערב,13/06/2024,השרון,XC,"35 ק""מ",2.5 שעות,140 מטר,140 מטר,קל,קל,לא,כן,לא,לא,צומת העוגן תחנת הדלק/מרכז הקניות,,,בעונת השקנאים ובעונת הפריחה,"קרדיט למאיר קמחי שהעלה הקלטה בקבוצת סינט/למל""מ. באדיבותו(או שלא), כמנהגי הטוב(ומבקש גם מכולם), לשתף כאן עם כולם מסלולים שעשיתי ואהבתי. סיפור דרך, בגלריה שאני מעלה קישור כאן. קובץ ניווט, גם מעלה כאן, נשארלכם רק לטייל. הוא יותר מעניין בחורף כשאלפי השקנאים במצפור ויקר. ובתקופת הפריחה בביתן אהרון, אבל גם עכשיו הוא יפה ומעניין(ובלי חולות, פרט לחוף). קצת קטעים של כביש ללא מדרכות או שול, אבל תנועה מאד דלילה, אז תיזהרו!!!. 22/10/2025 מעדכן הקלטה, כולל מצפור ויקר.",https://www.groopy.co.il/files/maslul/2727gps.gpx,gpx/2727.gpx,ברקאי
2726,https://www.groopy.co.il/trackinfo.aspx?pid=2726,מסלול רכיבת אופניים | נען תל גזר פדיה מזכרת בתיה,נען תל גזר פדיה מזכרת בתיה,05/06/2024,השפלה,0,"34 ק""מ",3.0 שעות,,,קל,קל,לא,כן,לא,לא,קיבוץ נען חניה בחוץ ליד בית הקברות,,,,,https://www.groopy.co.il/files/maslul/2726gps.gpx,gpx/2726.gpx,מיטרני
2725,https://www.groopy.co.il/trackinfo.aspx?pid=2725,מסלול רכיבת אופניים | בנימינה עקב צור ותנינים,בנימינה עקב צור ותנינים,08/05/2024,הכרמל ורמות מנשה,XC,"22 ק""מ",2.5 שעות,270 מטר,270 מטר,בינוני-קשה,בינוני,לא,כן,לא,לא,תחנת רכבת בנימינה מזרח,,,,"רכיבה שעשינו אתמול. עם הרכבת של השעה 9:01 מתחנת האוניברסיטה אל בנימינה. 9:30 בבנימינה, על האופניים, על המדרכה(כביש 652)עד צומת שוני, שמאלה אל המחצבה, טיפוס קשה(לי),אל חוטם הכרמל ואל חרבת עקב, מקום נהדר למנוחה והפסקה. חולפים על הכניסה לרמת הנדיב ואל עין צור שוב הפסקה ובימים החמים כדאי להכנס למים, הם נקיים , אבל מלאי ירוקת. אל המעיינות בתנינים, במים כמה ואיפה שרוצים. חזרה אל תחנת בנימינה. שימו לב, רכבת אחרונה לתל אביב(לאופניים)עד רבע לשלוש. יש לכם קובץ GPX, הוא משובש בתקופה זו(אפשר לנגיע לביירות)אז אם העליתם את הקובץ על תכנת ניווט שאינה מושפעת מהGPX(טריילז לדוגמא),מצויין. אם לא כדאי כדאי שתעלו את המסלול מסומן. על מפת על מפת נייר, אחרת תתברברו(אנחנו). הגדרות של קושי פיזי וטכני, הם מותאמות לי, יש שיגדירו יותר קל ויש להפך יותר קשה. הגובה הוא עפ""י IHM(אני הרגשתי יותר)..",https://www.groopy.co.il/files/maslul/2725gps.gpx,gpx/2725.gpx,ברקאי
2724,https://www.groopy.co.il/trackinfo.aspx?pid=2724,מסלול רכיבת אופניים | עמק המעיינות(מזרח)של הכרמי,עמק המעיינות(מזרח)של הכרמי,21/02/2024,גליל תחתון והעמקים,XC,"41 ק""מ",4.0 שעות,360360 מטר,,בינוני,קל,לא,כן,לא,לא,תחנת רכבת בית שאן,,,,"רכיבה שרכבנו אתמול אתמול עם הכרמי(משה 10). והפעם לא מעיינות(חורף), בעיקר לראות את כל שפעת המים העצומה ששנים כבר לא ראינו. הכל כמעט עולה על גדותיו, בריכות מאגרים שטחים מוצפים שלוליות ענק(באחת החלקתי וכולי במים, אז מה...)ונחל חרוד שוצף קוצף וגועש. תחנת רכבת בית שאן(אפשר מהמרכז עם הרכבת של 6:01 מתחנת האוניברסיטה) רוב המסלול על שבילי אופניים אספלט או כבישים ישנים או כורכר. חניון הרכבת, מתחת ל7078, הגשר הקטוע, הגשר על החרוד, בין הבריכות, מעוז חיים, לאורך הרכס על הירדן תצפיות אל מעבר חוסיין, מצפה יורם, סובב כפר רופין, גאון הירדן, טירת צבי, השדרה הוושינגטונית, עין הנציב, רשפים, סמ""ש אדום על האסי, גשר הקנטרה, סמ""ש אדום על החרוד, תחנת בית שאן.(רכבת אחרונה לאופניים 14:31). הקלטה על קובץ ניווט, גלריה עם סיפור דרך. עליות, כתבתי 360, יש שלוש גרסאות בין 300(פולר)360(טריילז)והמחמירה ביותר 460(IHM)ולי זה הרגיש, אולי כמו מאתיים.",https://www.groopy.co.il/files/maslul/2724gps.gpx,gpx/2724.gpx,ברקאי
2723,https://www.groopy.co.il/trackinfo.aspx?pid=2723,"מסלול רכיבת אופניים | נתניה ספיר רמה""ש רשפון וכל האירוסים בדרך","נתניה ספיר רמה""ש רשפון וכל האירוסים בדרך",09/02/2024,מישור החוף,XC,"34 ק""מ",3.5 שעות,288 מטר,,קל,קל,לא,לא,לא,לא,חניון דרומי מרכז הספורט רחוב שיטרית,,,פריחת האירוסים,"מסלול רכיבה נהדר קרוב לבית(למרכזיים)בעיקר בתקופת פריחת האירוסים.כל הקרדיט למסלול הוא לשמעון(פעם אדום). מתאים גם לאחרי גשם(עשיתי את זה יומיים אחרי השבועיים של הגשם. יש לכם הקלטה, וגם סיפור דרך וגלריה, אז אשתדל הכי קצר. מרכז הספורט, עם בני אפרים אל רמת השרון, שביל האופניים בכניסה לרמה''ש, בין הפרדסים, שלולית הבו הגדולה(אמורה היתה להיות)נעלמה(מעשי ניסים), פארק הרצליה, רשפון, עגלת הקפה ביציאה(בעצם בכניסה), שדה האירוסים בארסוף קדם(על השביל ממערב).גן לאו הוד השרון(אפשר לסטות למרפסת). געש, ועם השביל הלבן(אחרי גשם אפשר על המצוקים והסינגלים)עד וינגייט, קצת לפני וינגייט שלולית ענק, אני חציתי משמאל, מים עד המעל לקרסול, חושב שמימין פחות עמוק.פניה ימינה מחוץ לוינגייט ואל וינגייט עם הכביש החדש עם שביל האופניים והגשר החדש. טיפה על צידי כביש 2, ירידה אל גשר הפולג, שמאלה אל פולג, שמורת האירוסים, הגשר, בריכת דורה ועל מדרכות ושבילי אופניים אל תחנת נתניה ספיר. רכבות אל תחנת האוניברסיטה כל חצי שעה ו 2 דקות, אחרונה לאופניים, 2:32(הבאה 3:02). הערה: פריחת האירוסים בשמורת פולג עכשיו(8.2.24) ממש רק בהתחלה.",https://www.groopy.co.il/files/maslul/2723gps.gpx,gpx/2723.gpx,ברקאי
2722,https://www.groopy.co.il/trackinfo.aspx?pid=2722,מסלול רכיבת אופניים | רנטיס שוהם אלכסנדרוני.,רנטיס שוהם אלכסנדרוני.,08/02/2024,מישור החוף,XC,"29 ק""מ",3.0 שעות,370 מטר,370 מטר,בינוני-קל,קל,לא,כן,לא,לא,חניון נחשונים.,,,חורף פריחת הכלניות,"הערה ואזהרה: כ 2 ק""מ רכיבה על כביש לאורך גדר המערכת!!! מסלול רכיבה נהדר כל השנה ובפרט בגשם ולאחר גשם(גם מיד לאחר שבועיים הגשם שהיה לנו) חניון נחשונים, כשלוש קמ מזרחה על כביש פרוש(כניסה צפונית לאלעד). מזרחה אל מחנה נחשנים(כורכר וכביש). שמאלה אל כביש רנטיס 465, שול רחב, עד מחסום רנטיס. ימינה על כביש גדר המערכת(כ1.8קמ)ימינה על כבישים ישנים חזרה אל שוהם. קפה דני, הגביניות ושבלולי הקינמון נהדרים ובזול. חזרה אל הרכבים. בדרך כלל אנו רוכבים על שבילים בין הישובים ברקת,טירת יהודה ועוד ולאורך המסילה, אבל הפעם מחשש למלכודות בוץ רבות, חוזרים על כביש 444 עד צומת רנטיס, עולים לאלכסנדרוני, יורדים אל אלעד וחזרה לחניון נחשונים. יש לכם כאן הקלטה של המסלול, יותר מאוחר גם סיפורדרך וגלריה. והכי חשוב....עכשיו הכל פורח אדום אדום אדום ממש מרבדים של כלניות.",https://www.groopy.co.il/files/maslul/2722gps.gpx,gpx/2722.gpx,ברקאי
